year_of_surv,Column1,job_location,company_type,is_manager,is_python,is_data_analyst,is_ml,is_sql,is_full_time,viz_tool,exp,salary
2021,822,עבודה מהבית,תעשייה ישראלית,לא,,כן,כן,כן,מלאה,Tableau,1,16500
2021,823,מרכז,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,Looker/Google Data studio,8,26500
2021,824,אזור ירושלים,הייטק (גלובלי),לא,,כן,כן,לא,מלאה,Power BI,3,16500
2021,825,מרכז,הייטק,לא,,כן,לעיתים נדירות,כן,מלאה,Tableau,2,16500
2021,826,אזור תל אביב,הייטק,לא,,כן,כן,כן,מלאה,Tableau,6,31500
2021,827,מרכז,הייטק,לא,,כן,לא,כן,מלאה,Tableau,10,26500
2021,828,מרכז,הייטק,לא,,כן,לא,כן,מלאה,Power BI,4,16500
2024,829,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,1,15000
2024,830,מרכז,הייטק,כן,כן,כן,כן,כן,מלאה,Power BI,8,27000
2024,831,עבודה מהבית,הייטק,לא,לא,כן,לא,לא,מלאה,Excel,1,13000
2024,832,אזור ירושלים,ממשלתיח,לא,לעיתים נדירות,כן,לא,כן,חצי משרה,Power BI,1,5500
2024,833,מרכז,הייטק,לא,לא,כן,לא,לעיתים נדירות,מלאה,Company Inside Tool,9,13000
2024,834,מרכז,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,3,
2024,835,צפון,תעשייה ישראלית,כן,כן,כן,לא,כן,מלאה,Power BI,0.5,10500
2024,836,מרכז,הייטק (גלובלי),כן,כן,כן,לעיתים נדירות,כן,מלאה,Power BI,7,32000
2024,837,מרכז,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,10,20000
2024,838,אזור חיפה,צהל,לא,לעיתים נדירות,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Power BI,10,15000
2024,839,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Power BI,2,19000
2024,840,צפון,הייטק,לא,לא,כן,לא,כן,מלאה,Power BI,3,25000
2024,841,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Looker/Google Data studio,12,44000
2024,842,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Other,6,16000
2024,843,אזור תל אביב,הייטק,לא,כן,כן,כן,כן,מלאה,Python/R,8,30000
2024,844,מרכז,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Tableau,5,28000
2024,845,מרכז,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,Qlik,1,15200
2024,846,עבודה מהבית,הייטק,כן,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,7,25000
2024,847,אזור תל אביב,הייטק,לא,לא,כן,כן,כן,מלאה,Tableau,10,
2024,848,אזור ירושלים,ממשלתיח,לא,לא,כן,לא,לא,מלאה,Excel,5,20000
2024,849,צפון,הייטק,כן,לא,כן,לעיתים נדירות,כן,,Power BI,3,
2024,850,מרכז,הייטק,לא,לא,כן,לא,כן,מלאה,Company Inside Tool,3,15000
2024,851,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Qlik,5,23500
2024,852,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,3,14000
2024,853,אזור תל אביב,הייטק,כן,כן,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,6,25500
2024,854,מרכז,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Looker/Google Data studio,5,25500
2024,855,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,10,41000
2024,856,אזור תל אביב,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,Tableau,8,27000
2024,857,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,4,23500
2024,858,אזור חיפה,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,3,25000
2024,859,אזור תל אביב,הייטק,כן,כן,כן,כן,כן,מלאה,Tableau,12,
2024,860,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Looker/Google Data studio,5,24000
2024,861,מרכז,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,other,9,22000
2024,862,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,2.5,15000
2024,863,מרכז,הייטק (גלובלי),כן,לא,כן,כן,כן,מלאה,Tableau,7,33000
2024,864,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לא,מלאה,Looker/Google Data studio,3,15000
2024,865,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,כן,כן,מלאה,Tableau,6,30000
2024,866,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,,Tableau,5,24000
2024,867,אזור ירושלים,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Other,3,25500
2024,868,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,2,19000
2024,869,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,Power BI,2,12300
2024,870,דרום,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Power BI,1,14000
2024,871,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,2.5,22000
2024,872,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,3,20000
2024,873,אזור תל אביב,אחר,לא,לא,כן,לא,כן,מלאה,Tableau,10,20000
2024,874,אזור ירושלים,ממשלתיח,לא,כן,כן,לא,לא,מלאה,Excel,1,15000
2024,875,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,מלאה,Tableau,3,17000
2024,876,אזור ירושלים,תעשייה ישראלית,כן,לא,כן,לא,לעיתים נדירות,מלאה,Excel,4,18000
2024,877,מרכז,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Other,5,30000
2024,878,מרכז,הייטק,לא,כן,כן,לעיתים נדירות,לא,מלאה,Excel,6,15000
2024,879,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,4,22000
2024,880,צפון,הייטק,לא,לא,כן,לא,לא,מלאה,Excel,5,12500
2024,881,אזור תל אביב,הייטק,לא,כן,כן,כן,כן,מלאה,Tableau,2,15000
2024,882,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,4,30000
2024,883,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,2,23000
2024,884,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Qlik,6,13300
2024,885,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Redash,2,24000
2024,886,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,חצי משרה,other,1,9000
2024,887,אזור תל אביב,הייטק,כן,כן,כן,לא,כן,,Looker/Google Data studio,6,37000
2024,888,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,1,16000
2024,889,אזור השפלה,הייטק,כן,לא,כן,לא,כן,מלאה,Power BI,6,21000
2024,890,אזור תל אביב,אחר,לא,כן,כן,לא,לא,מלאה,Tableau,3,10000
2024,891,מרכז,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,6,30000
2024,892,אזור תל אביב,הייטק,לא,לא,כן,לא,לא,מלאה,Qlik,10,18000
2024,893,מרכז,הייטק (גלובלי),כן,כן,כן,לא,כן,מלאה,Power BI,5,27000
2024,894,צפון,תעשייה ישראלית,כן,לא,כן,לא,לא,מלאה,Excel,1,10000
2024,895,אזור תל אביב,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Excel,3,26000
2024,896,מרכז,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,Qlik,6,22500
2024,897,אזור תל אביב,הייטק,לא,כן,כן,כן,כן,מלאה,other,2,15000
2024,898,אזור תל אביב,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,3,20000
2024,899,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Python/R,7,20000
2024,900,מרכז,ממשלתיח,לא,לא,כן,לא,כן,מלאה,Excel,9,15000
2024,901,מרכז,תעשייה ישראלית,כן,לעיתים נדירות,כן,כן,לעיתים נדירות,מלאה,Company Inside Tool,10,31000
2024,902,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,1,13000
2024,903,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,2,22000
2024,904,אזור השפלה,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לא,מלאה,Excel,13,21000
2024,905,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,לא,לעיתים נדירות,מלאה,other,4,15000
2024,906,מרכז,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Power BI,2.5,28000
2024,907,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Excel,7,16500
2024,908,אזור חיפה,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,Excel,3,12000
2024,909,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Excel,4,18000
2024,910,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,2,26000
2024,911,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,Power BI,3,24000
2024,912,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,2,24000
2024,913,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,לא,כן,מלאה,Power BI,7,25500
2024,914,צפון,הייטק,לא,כן,כן,כן,כן,מלאה,other,1,17000
2024,915,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,2.5,26000
2024,916,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Excel,0,10000
2024,917,אזור השפלה,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,5,26000
2024,918,אזור תל אביב,ממשלתיח,כן,לא,כן,לא,לא,מלאה,Power BI,6,11000
2024,919,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,5,15000
2024,920,מרכז,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,Qlik,6,17000
2024,921,מרכז,תעשייה ישראלית,לא,לא,כן,כן,לעיתים נדירות,מלאה,Excel,2,14000
2024,922,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Power BI,4,32000
2024,923,עבודה מהבית,אחר,כן,לא,כן,לא,כן,,Looker/Google Data studio,10,
2024,924,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,1,21000
2024,925,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,לא,כן,מלאה,Tableau,6,28000
2024,926,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,5,25000
2024,927,אזור חיפה,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Qlik,2,12500
2024,928,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,2,25000
2024,929,מרכז,תעשייה ישראלית,לא,לא,כן,כן,לא,מלאה,Excel,2,9500
2024,930,מרכז,הייטק,לא,כן,כן,לעיתים נדירות,כן,חצי משרה,Python/R,0,7000
2024,931,אזור תל אביב,הייטק,כן,לא,כן,לא,כן,מלאה,Qlik,4,25000
2024,932,מרכז,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,4,23000
2024,933,עבודה מהבית,הייטק,לא,לעיתים נדירות,כן,לא,לעיתים נדירות,מלאה,Power BI,4,22000
2024,934,מרכז,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,None,13,30000
2024,935,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,5,28000
2024,936,עבודה מהבית,אחר,לא,כן,כן,לעיתים נדירות,כן,,Power BI,4,
2024,937,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,8,
2024,938,אזור השפלה,אחר,לא,לעיתים נדירות,כן,לא,לא,מלאה,Power BI,1,11000
2024,939,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,לא,מלאה,Company Inside Tool,2,23000
2024,940,אזור חיפה,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Power BI,3,19500
2024,941,מרכז,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,3,13000
2024,942,אזור ירושלים,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,5,25000
2024,943,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,other,2,19000
2024,944,מרכז,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,חצי משרה,Power BI,3,11000
2024,945,אזור תל אביב,תעשייה ישראלית,כן,לעיתים נדירות,כן,לא,כן,מלאה,None,4,13000
2024,946,מרכז,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Excel,2,12000
2024,947,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,2,23000
2024,948,אזור ירושלים,אחר,לא,כן,כן,לא,לא,,Power BI,10,
2024,949,מרכז,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,2,20000
2024,950,עבודה מהבית,הייטק,לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Power BI,15,27000
2024,951,מרכז,אחר,לא,כן,כן,לעיתים נדירות,כן,מלאה,Power BI,1,13000
2024,952,אזור תל אביב,הייטק,כן,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,9,35000
2024,953,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לעיתים נדירות,לעיתים נדירות,חצי משרה,Excel,2,6500
2024,954,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,5,32000
2024,955,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Excel,9,21000
2024,956,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Qlik,1,18000
2024,957,מרכז,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Tableau,3,23000
2024,958,מרכז,הייטק (גלובלי),לא,כן,כן,כן,לא,מלאה,Python/R,5.5,23500
2024,959,מרכז,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,Tableau,5,18000
2024,960,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,other,1,18000
2024,961,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,2,18000
2024,962,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,3,16500
2024,963,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,4,23000
2024,964,אזור תל אביב,תעשייה ישראלית,כן,לא,כן,כן,לעיתים נדירות,מלאה,Excel,8,
2024,965,מרכז,הייטק (גלובלי),לא,כן,כן,כן,כן,מלאה,Power BI,4,20000
2024,966,מרכז,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,9,27000
2024,967,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Looker/Google Data studio,5,28000
2024,968,אזור תל אביב,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Excel,5,19000
2024,969,מרכז,צהל,לא,כן,כן,כן,כן,מלאה,Excel,15,23000
2024,970,אזור ירושלים,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,מלאה,Tableau,2,21000
2024,971,אזור תל אביב,הייטק,כן,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,10,
2024,972,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,2,15500
2024,973,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,כן,כן,מלאה,Looker/Google Data studio,5,27000
2024,974,אזור ירושלים,הייטק,לא,לא,כן,לא,כן,מלאה,Qlik,3,22000
2024,975,אזור תל אביב,ממשלתיח,לא,לא,כן,לא,לעיתים נדירות,מלאה,Tableau,20,
2024,976,אזור תל אביב,הייטק,כן,לעיתים נדירות,כן,כן,כן,מלאה,Tableau,5,28000
2024,977,מרכז,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,4,31000
2024,978,מרכז,הייטק (גלובלי),לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,2,22000
2024,979,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Excel,1,20000
2024,980,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,other,4,24000
2024,981,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Looker/Google Data studio,3,21800
2024,982,מרכז,אחר,כן,לא,כן,לא,לעיתים נדירות,חצי משרה,Excel,1,8500
2024,983,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,2,24000
2024,984,אזור ירושלים,תעשייה ישראלית,כן,לעיתים נדירות,כן,לא,כן,,Power BI,6,
2024,985,מרכז,הייטק (גלובלי),כן,כן,כן,לעיתים נדירות,כן,מלאה,Power BI,2,33000
2024,986,עבודה מהבית,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,7,22000
2024,987,אזור ירושלים,ממשלתיח,לא,לעיתים נדירות,כן,לא,כן,מלאה,Qlik,3,20000
2024,988,אזור תל אביב,הייטק,כן,לא,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,5,36000
2024,989,אזור ירושלים,הייטק,לא,כן,כן,לא,לא,לא קבוע או לפי שעות,Python/R,0,11000
2024,990,מרכז,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Power BI,4,26000
2024,991,מרכז,אחר,לא,לעיתים נדירות,כן,לא,כן,,Tableau,0,17000
2024,992,מרכז,הייטק,לא,לא,כן,לא,לא,מלאה,Excel,1.5,12000
2024,993,מרכז,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Power BI,4,21000
2024,994,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Power BI,1,11000
2024,995,אזור תל אביב,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Qlik,1,18000
2024,996,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,5,32000
2024,997,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,3,16000
2024,998,אזור ירושלים,ממשלתיח,לא,לעיתים נדירות,כן,לא,כן,מלאה,Excel,3,18000
2024,999,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Looker/Google Data studio,9,40000
2024,1000,אזור תל אביב,ממשלתיח,לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,5,19000
2024,1001,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,10,18000
2024,1002,מרכז,הייטק,לא,כן,כן,לעיתים נדירות,כן,פחות מחצי משרה,Looker/Google Data studio,2,4500
2024,1003,אזור תל אביב,אחר,כן,לא,כן,לא,לא,מלאה,Excel,4,15000
2024,1004,אזור השפלה,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,3,20600
2024,1005,מרכז,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Power BI,2.5,21500
2024,1006,מרכז,צהל,לא,כן,כן,לא,כן,מלאה,Company Inside Tool,3,18000
2024,1007,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,Company Inside Tool,18,25000
2024,1008,מרכז,הייטק,כן,לא,כן,לא,כן,מלאה,Power BI,8,30000
2024,1009,אזור ירושלים,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,לא,מלאה,Company Inside Tool,2,17750
2024,1010,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,2.5,15000
2024,1011,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,5,34000
2024,1012,אזור תל אביב,הייטק,כן,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,11,39000
2024,1013,מרכז,הייטק,לא,לא,כן,לא,לעיתים נדירות,מלאה,Excel,3,20000
2024,1014,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,other,1,20000
2024,1015,אזור תל אביב,הייטק,לא,כן,כן,לא,לא,מלאה,Excel,1,17000
2024,1016,מרכז,תעשייה ישראלית,כן,לעיתים נדירות,כן,כן,כן,,other,22,
2024,1017,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,4,20000
2024,1018,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,כן,כן,מלאה,Excel,5,19500
2024,1019,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,2,24000
2024,1020,מרכז,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,0,20000
2024,1021,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,other,5,26000
2024,1022,מרכז,תעשייה ישראלית,כן,כן,כן,לא,כן,מלאה,Power BI,6,30000
2024,1023,מרכז,הייטק,כן,לא,כן,כן,כן,מלאה,Tableau,3.5,32000
2024,1024,אזור תל אביב,הייטק,כן,לא,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,1.5,27000
2024,1025,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,1.5,19000
2024,1026,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,8,22000
2024,1027,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Redash,2,22000
2024,1028,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,3,30000
2024,1029,מרכז,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Tableau,1.5,
2024,1030,אזור תל אביב,הייטק,כן,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,9,40000
2024,1031,מרכז,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,Company Inside Tool,1.5,9000
2024,1032,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Power BI,1,20000
2024,1033,מרכז,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Excel,10,23000
2024,1034,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,3,23600
2024,1035,אזור תל אביב,#N/A,לא,לא,כן,לא,לא,חצי משרה,Python/R,3,5400
2024,1036,אזור ירושלים,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,other,3,18000
2024,1037,דרום,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,Power BI,10,15000
2024,1038,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,4,26000
2024,1039,אזור ירושלים,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,2,13000
2024,1040,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,כן,כן,מלאה,Tableau,2,20800
2024,1041,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Power BI,3,20000
2024,1042,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,5,32000
2024,1043,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Qlik,1.5,14000
2024,1044,דרום,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,None,4,21000
2024,1045,אזור חיפה,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Excel,10,12000
2024,1046,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,כן,כן,מלאה,Excel,2,14000
2024,1047,עבודה מהבית,הייטק,לא,כן,כן,לעיתים נדירות,כן,חצי משרה,Tableau,6,13000
2024,1048,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,3,22500
2024,1049,אזור תל אביב,תעשייה ישראלית,כן,לא,כן,כן,כן,מלאה,Other,6,28000
2024,1050,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,other,8,20000
2024,1051,אזור ירושלים,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,לעיתים נדירות,מלאה,Qlik,2,17000
2024,1052,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Excel,2,12000
2024,1053,אזור חיפה,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לא,מלאה,Tableau,3,13000
2024,1054,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Qlik,3,20000
2024,1055,אזור השפלה,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,4.5,18000
2024,1056,אזור תל אביב,הייטק,כן,לא,כן,לא,לא,מלאה,Power BI,1,22000
2024,1057,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,2,18000
2024,1058,מרכז,תעשייה ישראלית,כן,לא,כן,לעיתים נדירות,כן,מלאה,Qlik,1,15500
2024,1059,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Qlik,2.5,18500
2024,1060,אזור תל אביב,הייטק,כן,לא,כן,לא,לעיתים נדירות,מלאה,Excel,0,11000
2024,1061,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Qlik,4,23500
2024,1062,מרכז,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Tableau,2.5,26000
2024,1063,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,1,15000
2024,1064,אזור תל אביב,הייטק,לא,לא,כן,כן,לא,מלאה,Excel,1.5,15000
2024,1065,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Looker/Google Data studio,3,28000
2024,1066,מרכז,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Redash,5,27000
2024,1067,אזור תל אביב,הייטק,כן,כן,כן,כן,כן,מלאה,Tableau,9,45000
2024,1068,מרכז,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,5,32000
2024,1069,אזור תל אביב,הייטק (גלובלי),כן,כן,כן,כן,כן,מלאה,Python/R,6,43000
2024,1070,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,4,26000
2024,1071,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,other,3,27000
2024,1072,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Qlik,0,12000
2024,1073,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,כן,לא,מלאה,Excel,2.5,16750
2024,1074,עבודה מהבית,הייטק (גלובלי),לא,לא,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,4,24250
2024,1075,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Looker/Google Data studio,2,19000
